location,date,total_cases,new_cases,total_deaths,new_deaths,new_cases_smoothed,new_deaths_smoothed,people_vaccinated,people_fully_vaccinated,Year,Month,Day
Pakistan,2022-09-22,1571988.0,52.0,30607.0,0.0,82.143,0.571,139336665.0,0.0,2022,September,Thursday
Pakistan,2022-09-23,1572109.0,121.0,30609.0,2.0,82.714,0.714,139346529.0,0.0,2022,September,Friday
Pakistan,2022-09-24,1572202.0,93.0,30611.0,2.0,82.0,1.0,139356535.0,0.0,2022,September,Saturday
Pakistan,2022-09-25,1572269.0,67.0,30612.0,1.0,76.714,1.0,0.0,0.0,2022,September,Sunday
Pakistan,2022-09-26,1572316.0,47.0,30612.0,0.0,70.571,0.857,139366586.0,0.0,2022,September,Monday
Pakistan,2022-09-27,1572371.0,55.0,30612.0,0.0,68.143,0.714,0.0,0.0,2022,September,Tuesday
Pakistan,2022-09-28,1572410.0,39.0,30612.0,0.0,67.714,0.714,139381377.0,0.0,2022,September,Wednesday
Pakistan,2022-09-29,1572488.0,78.0,30612.0,0.0,71.429,0.714,139388369.0,0.0,2022,September,Thursday
Pakistan,2022-09-30,1572555.0,67.0,30613.0,1.0,63.714,0.571,139394287.0,0.0,2022,September,Friday
Pakistan,2022-10-01,1572598.0,43.0,30616.0,3.0,56.571,0.714,0.0,0.0,2022,October,Saturday
Pakistan,2022-10-02,1572598.0,0.0,30616.0,0.0,47.0,0.571,0.0,0.0,2022,October,Sunday
Pakistan,2022-10-03,1572762.0,164.0,30616.0,0.0,63.714,0.571,0.0,0.0,2022,October,Monday
Pakistan,2022-10-04,1572762.0,0.0,30616.0,0.0,55.857,0.571,139412678.0,0.0,2022,October,Tuesday
Pakistan,2022-10-05,1572778.0,16.0,30619.0,3.0,52.571,1.0,139418295.0,0.0,2022,October,Wednesday
Pakistan,2022-10-06,1572778.0,0.0,30619.0,0.0,41.429,1.0,139423668.0,0.0,2022,October,Thursday
Pakistan,2022-10-07,1572778.0,0.0,30619.0,0.0,31.857,0.857,0.0,0.0,2022,October,Friday
Pakistan,2022-10-08,1572921.0,143.0,30623.0,4.0,46.143,1.0,139432456.0,0.0,2022,October,Saturday
Pakistan,2022-10-09,1572972.0,51.0,30623.0,0.0,53.429,1.0,0.0,0.0,2022,October,Sunday
Pakistan,2022-10-10,1572972.0,0.0,30623.0,0.0,30.0,1.0,0.0,0.0,2022,October,Monday
Pakistan,2022-10-11,1572972.0,0.0,30623.0,0.0,30.0,1.0,139443281.0,0.0,2022,October,Tuesday
Pakistan,2022-10-12,1572972.0,0.0,30623.0,0.0,27.714,0.571,139448252.0,0.0,2022,October,Wednesday
Pakistan,2022-10-13,1572972.0,0.0,30623.0,0.0,27.714,0.571,139452737.0,0.0,2022,October,Thursday
Pakistan,2022-10-14,1572972.0,0.0,30623.0,0.0,27.714,0.571,139458052.0,0.0,2022,October,Friday
Pakistan,2022-10-15,1572972.0,0.0,30623.0,0.0,7.286,0.0,139462231.0,0.0,2022,October,Saturday
Pakistan,2022-10-16,1572972.0,0.0,30623.0,0.0,0.0,0.0,0.0,0.0,2022,October,Sunday
Pakistan,2022-10-17,1573319.0,347.0,30623.0,0.0,49.571,0.0,139466142.0,0.0,2022,October,Monday
Pakistan,2022-10-18,1573319.0,0.0,30623.0,0.0,49.571,0.0,139473075.0,0.0,2022,October,Tuesday
Pakistan,2022-10-19,1573319.0,0.0,30623.0,0.0,49.571,0.0,139477506.0,0.0,2022,October,Wednesday
Pakistan,2022-10-20,1573319.0,0.0,30623.0,0.0,49.571,0.0,139497405.0,0.0,2022,October,Thursday
Pakistan,2022-10-21,1573319.0,0.0,30623.0,0.0,49.571,0.0,0.0,0.0,2022,October,Friday
Pakistan,2022-10-22,1573319.0,0.0,30623.0,0.0,49.571,0.0,0.0,0.0,2022,October,Saturday
Pakistan,2022-10-23,1573319.0,0.0,30623.0,0.0,49.571,0.0,0.0,0.0,2022,October,Sunday
Pakistan,2022-10-24,1573690.0,371.0,30624.0,1.0,53.0,0.143,139509455.0,0.0,2022,October,Monday
Pakistan,2022-10-25,1573725.0,35.0,30624.0,0.0,58.0,0.143,0.0,0.0,2022,October,Tuesday
Pakistan,2022-10-26,1573725.0,0.0,30624.0,0.0,58.0,0.143,0.0,0.0,2022,October,Wednesday
Pakistan,2022-10-27,1573725.0,0.0,30624.0,0.0,58.0,0.143,0.0,0.0,2022,October,Thursday
Pakistan,2022-10-28,1573853.0,128.0,30624.0,0.0,76.286,0.143,0.0,0.0,2022,October,Friday
Pakistan,2022-10-29,1573922.0,69.0,30625.0,1.0,86.143,0.286,0.0,0.0,2022,October,Saturday
Pakistan,2022-10-30,1573922.0,0.0,30625.0,0.0,86.143,0.286,0.0,0.0,2022,October,Sunday
Pakistan,2022-10-31,1574067.0,145.0,30626.0,1.0,53.857,0.286,139532638.0,0.0,2022,October,Monday
Pakistan,2022-11-01,1574067.0,0.0,30626.0,0.0,48.857,0.286,139537074.0,0.0,2022,November,Tuesday
Pakistan,2022-11-02,1574094.0,27.0,30626.0,0.0,52.714,0.286,0.0,0.0,2022,November,Wednesday
Pakistan,2022-11-03,1574167.0,73.0,30627.0,1.0,63.143,0.429,139545478.0,0.0,2022,November,Thursday
Pakistan,2022-11-04,1574235.0,68.0,30627.0,0.0,54.571,0.429,139549436.0,0.0,2022,November,Friday
Pakistan,2022-11-05,1574275.0,40.0,30627.0,0.0,50.429,0.286,0.0,0.0,2022,November,Saturday
Pakistan,2022-11-06,1574321.0,46.0,30627.0,0.0,57.0,0.286,139553382.0,0.0,2022,November,Sunday
Pakistan,2022-11-07,1574359.0,38.0,30627.0,0.0,41.714,0.143,139558129.0,0.0,2022,November,Monday
Pakistan,2022-11-08,1574407.0,48.0,30627.0,0.0,48.571,0.143,0.0,0.0,2022,November,Tuesday
Pakistan,2022-11-09,1574432.0,25.0,30627.0,0.0,48.286,0.143,139562013.0,0.0,2022,November,Wednesday
Pakistan,2022-11-10,1574470.0,38.0,30628.0,1.0,43.286,0.143,139566638.0,0.0,2022,November,Thursday
Pakistan,2022-11-11,1574508.0,38.0,30629.0,1.0,39.0,0.286,0.0,0.0,2022,November,Friday
Pakistan,2022-11-12,1574549.0,41.0,30629.0,0.0,39.143,0.286,139573757.0,0.0,2022,November,Saturday
Pakistan,2022-11-13,1574596.0,47.0,30629.0,0.0,39.286,0.286,0.0,0.0,2022,November,Sunday
Pakistan,2022-11-14,1574638.0,42.0,30629.0,0.0,39.857,0.286,139578380.0,0.0,2022,November,Monday
Pakistan,2022-11-15,1574679.0,41.0,30629.0,0.0,38.857,0.286,139581997.0,0.0,2022,November,Tuesday
Pakistan,2022-11-16,1574711.0,32.0,30629.0,0.0,39.857,0.286,0.0,0.0,2022,November,Wednesday
Pakistan,2022-11-17,1574743.0,32.0,30629.0,0.0,39.0,0.143,139584810.0,0.0,2022,November,Thursday
Pakistan,2022-11-18,1574800.0,57.0,30630.0,1.0,41.714,0.143,0.0,0.0,2022,November,Friday
Pakistan,2022-11-19,1574825.0,25.0,30630.0,0.0,39.429,0.143,0.0,0.0,2022,November,Saturday
Pakistan,2022-11-20,1574867.0,42.0,30630.0,0.0,38.714,0.143,139587475.0,0.0,2022,November,Sunday
Pakistan,2022-11-21,1574896.0,29.0,30630.0,0.0,36.857,0.143,139599826.0,0.0,2022,November,Monday
Pakistan,2022-11-22,1574913.0,17.0,30630.0,0.0,33.429,0.143,139603412.0,0.0,2022,November,Tuesday
Pakistan,2022-11-23,1574938.0,25.0,30630.0,0.0,32.429,0.143,0.0,0.0,2022,November,Wednesday
Pakistan,2022-11-24,1574965.0,27.0,30630.0,0.0,31.714,0.143,0.0,0.0,2022,November,Thursday
Pakistan,2022-11-25,1575008.0,43.0,30630.0,0.0,29.714,0.0,0.0,0.0,2022,November,Friday
Pakistan,2022-11-26,1575038.0,30.0,30630.0,0.0,30.429,0.0,0.0,0.0,2022,November,Saturday
Pakistan,2022-11-27,1575065.0,27.0,30630.0,0.0,28.286,0.0,139616936.0,0.0,2022,November,Sunday
Pakistan,2022-11-28,1575096.0,31.0,30630.0,0.0,28.571,0.0,139621679.0,0.0,2022,November,Monday
Pakistan,2022-11-29,1575124.0,28.0,30630.0,0.0,30.143,0.0,139625531.0,0.0,2022,November,Tuesday
Pakistan,2022-11-30,1575146.0,22.0,30631.0,1.0,29.714,0.143,139628133.0,0.0,2022,November,Wednesday
Pakistan,2022-12-01,1575185.0,39.0,30631.0,0.0,31.429,0.143,0.0,0.0,2022,December,Thursday
Pakistan,2022-12-02,1575225.0,40.0,30632.0,1.0,31.0,0.286,0.0,0.0,2022,December,Friday
Pakistan,2022-12-03,1575249.0,24.0,30632.0,0.0,30.143,0.286,0.0,0.0,2022,December,Saturday
Pakistan,2022-12-04,1575273.0,24.0,30632.0,0.0,29.714,0.286,154656277.0,131361137.0,2022,December,Sunday
Pakistan,2022-12-05,1575290.0,17.0,30632.0,0.0,27.714,0.286,0.0,0.0,2022,December,Monday
Pakistan,2022-12-06,1575329.0,39.0,30632.0,0.0,29.286,0.286,0.0,0.0,2022,December,Tuesday
Pakistan,2022-12-07,1575354.0,25.0,30632.0,0.0,29.714,0.143,0.0,0.0,2022,December,Wednesday
Pakistan,2022-12-08,1575382.0,28.0,30634.0,2.0,28.143,0.429,0.0,0.0,2022,December,Thursday
Pakistan,2022-12-09,1575406.0,24.0,30634.0,0.0,25.857,0.286,0.0,0.0,2022,December,Friday
Pakistan,2022-12-10,1575424.0,18.0,30635.0,1.0,25.0,0.429,0.0,0.0,2022,December,Saturday
Pakistan,2022-12-11,1575424.0,0.0,30635.0,0.0,21.571,0.429,0.0,0.0,2022,December,Sunday
Pakistan,2022-12-12,1575424.0,0.0,30635.0,0.0,19.143,0.429,0.0,0.0,2022,December,Monday
Pakistan,2022-12-13,1575424.0,0.0,30635.0,0.0,13.571,0.429,0.0,0.0,2022,December,Tuesday
Pakistan,2022-12-14,1575424.0,0.0,30635.0,0.0,10.0,0.429,0.0,0.0,2022,December,Wednesday
Pakistan,2022-12-15,1575424.0,0.0,30635.0,0.0,6.0,0.143,0.0,0.0,2022,December,Thursday
Pakistan,2022-12-16,1575424.0,0.0,30635.0,0.0,2.571,0.143,0.0,0.0,2022,December,Friday
Pakistan,2022-12-17,1575424.0,0.0,30635.0,0.0,0.0,0.0,0.0,0.0,2022,December,Saturday
Pakistan,2022-12-18,1575486.0,62.0,30635.0,0.0,8.857,0.0,154665740.0,131368973.0,2022,December,Sunday
Pakistan,2022-12-19,1575486.0,0.0,30635.0,0.0,8.857,0.0,0.0,0.0,2022,December,Monday
Pakistan,2022-12-20,1575486.0,0.0,30635.0,0.0,8.857,0.0,0.0,0.0,2022,December,Tuesday
Pakistan,2022-12-21,1575486.0,0.0,30635.0,0.0,8.857,0.0,0.0,0.0,2022,December,Wednesday
Pakistan,2022-12-22,1575486.0,0.0,30635.0,0.0,8.857,0.0,0.0,0.0,2022,December,Thursday
Pakistan,2022-12-23,1575486.0,0.0,30635.0,0.0,8.857,0.0,0.0,0.0,2022,December,Friday
Pakistan,2022-12-24,1575486.0,0.0,30635.0,0.0,8.857,0.0,0.0,0.0,2022,December,Saturday
Pakistan,2022-12-25,1575651.0,165.0,30635.0,0.0,23.571,0.0,0.0,0.0,2022,December,Sunday
Pakistan,2022-12-26,1575651.0,0.0,30635.0,0.0,23.571,0.0,0.0,0.0,2022,December,Monday
Pakistan,2022-12-27,1575651.0,0.0,30635.0,0.0,23.571,0.0,0.0,0.0,2022,December,Tuesday
Pakistan,2022-12-28,1575651.0,0.0,30635.0,0.0,23.571,0.0,0.0,0.0,2022,December,Wednesday
Pakistan,2022-12-29,1575651.0,0.0,30635.0,0.0,23.571,0.0,0.0,0.0,2022,December,Thursday
Pakistan,2022-12-30,1575651.0,0.0,30635.0,0.0,23.571,0.0,0.0,0.0,2022,December,Friday
Pakistan,2022-12-31,1575651.0,0.0,30635.0,0.0,23.571,0.0,0.0,0.0,2022,December,Saturday
Pakistan,2023-01-01,1575651.0,0.0,30635.0,0.0,0.0,0.0,0.0,0.0,2023,January,Sunday
Pakistan,2023-01-02,1575805.0,154.0,30636.0,1.0,22.0,0.143,0.0,0.0,2023,January,Monday
Pakistan,2023-01-03,1575805.0,0.0,30636.0,0.0,22.0,0.143,154665740.0,131368973.0,2023,January,Tuesday
Pakistan,2023-01-04,1575832.0,27.0,30636.0,0.0,25.857,0.143,0.0,0.0,2023,January,Wednesday
Pakistan,2023-01-05,1575854.0,22.0,30638.0,2.0,29.0,0.429,0.0,0.0,2023,January,Thursday
Pakistan,2023-01-06,1575887.0,33.0,30638.0,0.0,33.714,0.429,0.0,0.0,2023,January,Friday
Pakistan,2023-01-07,1575910.0,23.0,30638.0,0.0,37.0,0.429,0.0,0.0,2023,January,Saturday
Pakistan,2023-01-08,1575910.0,0.0,30638.0,0.0,37.0,0.429,0.0,0.0,2023,January,Sunday
Pakistan,2023-01-09,1575952.0,42.0,30638.0,0.0,21.0,0.286,0.0,0.0,2023,January,Monday
Pakistan,2023-01-10,1575969.0,17.0,30639.0,1.0,23.429,0.429,0.0,0.0,2023,January,Tuesday
Pakistan,2023-01-11,1575976.0,7.0,30639.0,0.0,20.571,0.429,0.0,0.0,2023,January,Wednesday
Pakistan,2023-01-12,1575991.0,15.0,30639.0,0.0,19.571,0.143,0.0,0.0,2023,January,Thursday
Pakistan,2023-01-13,1576017.0,26.0,30639.0,0.0,18.571,0.143,0.0,0.0,2023,January,Friday
Pakistan,2023-01-14,1576037.0,20.0,30639.0,0.0,18.143,0.143,0.0,0.0,2023,January,Saturday
Pakistan,2023-01-15,1576037.0,0.0,30639.0,0.0,18.143,0.143,0.0,0.0,2023,January,Sunday
Pakistan,2023-01-16,1576069.0,32.0,30640.0,1.0,16.714,0.286,0.0,0.0,2023,January,Monday
Pakistan,2023-01-17,1576080.0,11.0,30640.0,0.0,15.857,0.143,0.0,0.0,2023,January,Tuesday
Pakistan,2023-01-18,1576085.0,5.0,30640.0,0.0,15.571,0.143,0.0,0.0,2023,January,Wednesday
Pakistan,2023-01-19,1576109.0,24.0,30640.0,0.0,16.857,0.143,0.0,0.0,2023,January,Thursday
Pakistan,2023-01-20,1576126.0,17.0,30640.0,0.0,15.571,0.143,0.0,0.0,2023,January,Friday
Pakistan,2023-01-21,1576147.0,21.0,30640.0,0.0,15.714,0.143,0.0,0.0,2023,January,Saturday
Pakistan,2023-01-22,1576166.0,19.0,30640.0,0.0,18.429,0.143,162206190.0,139217627.0,2023,January,Sunday
Pakistan,2023-01-23,1576175.0,9.0,30640.0,0.0,15.143,0.0,0.0,0.0,2023,January,Monday
Pakistan,2023-01-24,1576185.0,10.0,30640.0,0.0,15.0,0.0,0.0,0.0,2023,January,Tuesday
Pakistan,2023-01-25,1576188.0,3.0,30640.0,0.0,14.714,0.0,0.0,0.0,2023,January,Wednesday
Pakistan,2023-01-26,1576200.0,12.0,30640.0,0.0,13.0,0.0,0.0,0.0,2023,January,Thursday
Pakistan,2023-01-27,1576221.0,21.0,30640.0,0.0,13.571,0.0,0.0,0.0,2023,January,Friday
Pakistan,2023-01-28,1576235.0,14.0,30640.0,0.0,12.571,0.0,0.0,0.0,2023,January,Saturday
Pakistan,2023-01-29,1576252.0,17.0,30640.0,0.0,12.286,0.0,0.0,0.0,2023,January,Sunday
Pakistan,2023-01-30,1576270.0,18.0,30640.0,0.0,13.571,0.0,0.0,0.0,2023,January,Monday
Pakistan,2023-01-31,1576285.0,15.0,30640.0,0.0,14.286,0.0,162218112.0,139227429.0,2023,January,Tuesday
Pakistan,2023-02-01,1576293.0,8.0,30640.0,0.0,15.0,0.0,0.0,0.0,2023,February,Wednesday
Pakistan,2023-02-02,1576312.0,19.0,30640.0,0.0,16.0,0.0,0.0,0.0,2023,February,Thursday
Pakistan,2023-02-03,1576331.0,19.0,30640.0,0.0,15.714,0.0,0.0,0.0,2023,February,Friday
Pakistan,2023-02-04,1576343.0,12.0,30640.0,0.0,15.429,0.0,0.0,0.0,2023,February,Saturday
Pakistan,2023-02-05,1576361.0,18.0,30640.0,0.0,15.571,0.0,0.0,0.0,2023,February,Sunday
Pakistan,2023-02-06,1576378.0,17.0,30640.0,0.0,15.429,0.0,0.0,0.0,2023,February,Monday
Pakistan,2023-02-07,1576397.0,19.0,30640.0,0.0,16.0,0.0,0.0,0.0,2023,February,Tuesday
Pakistan,2023-02-08,1576410.0,13.0,30640.0,0.0,16.714,0.0,0.0,0.0,2023,February,Wednesday
Pakistan,2023-02-09,1576426.0,16.0,30640.0,0.0,16.286,0.0,0.0,0.0,2023,February,Thursday
Pakistan,2023-02-10,1576443.0,17.0,30640.0,0.0,16.0,0.0,0.0,0.0,2023,February,Friday
Pakistan,2023-02-11,1576464.0,21.0,30640.0,0.0,17.286,0.0,0.0,0.0,2023,February,Saturday
Pakistan,2023-02-12,1576494.0,30.0,30640.0,0.0,19.0,0.0,0.0,0.0,2023,February,Sunday
Pakistan,2023-02-13,1576516.0,22.0,30640.0,0.0,19.714,0.0,0.0,0.0,2023,February,Monday
Pakistan,2023-02-14,1576538.0,22.0,30640.0,0.0,20.143,0.0,0.0,0.0,2023,February,Tuesday
Pakistan,2023-02-15,1576551.0,13.0,30640.0,0.0,20.143,0.0,0.0,0.0,2023,February,Wednesday
Pakistan,2023-02-16,1576572.0,21.0,30640.0,0.0,20.857,0.0,0.0,0.0,2023,February,Thursday
Pakistan,2023-02-17,1576603.0,31.0,30641.0,1.0,22.857,0.143,0.0,0.0,2023,February,Friday
Pakistan,2023-02-18,1576640.0,37.0,30641.0,0.0,25.143,0.143,0.0,0.0,2023,February,Saturday
Pakistan,2023-02-19,1576657.0,17.0,30641.0,0.0,23.286,0.143,0.0,0.0,2023,February,Sunday
Pakistan,2023-02-20,1576687.0,30.0,30641.0,0.0,24.429,0.143,0.0,0.0,2023,February,Monday
Pakistan,2023-02-21,1576704.0,17.0,30641.0,0.0,23.714,0.143,0.0,0.0,2023,February,Tuesday
Pakistan,2023-02-22,1576736.0,32.0,30641.0,0.0,26.429,0.143,0.0,0.0,2023,February,Wednesday
Pakistan,2023-02-23,1576736.0,0.0,30641.0,0.0,23.429,0.143,162218112.0,139227429.0,2023,February,Thursday
Pakistan,2023-02-24,1576736.0,0.0,30641.0,0.0,19.0,0.0,0.0,0.0,2023,February,Friday
Pakistan,2023-02-25,1576795.0,59.0,30641.0,0.0,22.143,0.0,0.0,0.0,2023,February,Saturday
Pakistan,2023-02-26,1576795.0,0.0,30641.0,0.0,19.714,0.0,0.0,0.0,2023,February,Sunday
Pakistan,2023-02-27,1576915.0,120.0,30643.0,2.0,32.571,0.286,0.0,0.0,2023,February,Monday
Pakistan,2023-02-28,1576938.0,23.0,30643.0,0.0,33.429,0.286,162219717.0,139227918.0,2023,February,Tuesday
Pakistan,2023-03-01,1576961.0,23.0,30643.0,0.0,32.143,0.286,0.0,0.0,2023,March,Wednesday
Pakistan,2023-03-02,1576998.0,37.0,30643.0,0.0,37.429,0.286,0.0,0.0,2023,March,Thursday
Pakistan,2023-03-03,1577030.0,32.0,30643.0,0.0,42.0,0.286,0.0,0.0,2023,March,Friday
Pakistan,2023-03-04,1577072.0,42.0,30643.0,0.0,39.571,0.286,0.0,0.0,2023,March,Saturday
Pakistan,2023-03-05,1577118.0,46.0,30643.0,0.0,46.143,0.286,0.0,0.0,2023,March,Sunday
Pakistan,2023-03-06,1577163.0,45.0,30643.0,0.0,35.429,0.0,0.0,0.0,2023,March,Monday
Pakistan,2023-03-07,1577213.0,50.0,30643.0,0.0,39.286,0.0,0.0,0.0,2023,March,Tuesday
Pakistan,2023-03-08,1577243.0,30.0,30643.0,0.0,40.286,0.0,0.0,0.0,2023,March,Wednesday
Pakistan,2023-03-09,1577288.0,45.0,30644.0,1.0,41.429,0.143,0.0,0.0,2023,March,Thursday
Pakistan,2023-03-10,1577338.0,50.0,30644.0,0.0,44.0,0.143,0.0,0.0,2023,March,Friday
Pakistan,2023-03-11,1577411.0,73.0,30644.0,0.0,48.429,0.143,0.0,0.0,2023,March,Saturday
Pakistan,2023-03-12,1577482.0,71.0,30644.0,0.0,52.0,0.143,0.0,139889819.0,2023,March,Sunday
Pakistan,2023-03-13,1577559.0,77.0,30645.0,1.0,56.571,0.286,0.0,0.0,2023,March,Monday
Pakistan,2023-03-14,1577646.0,87.0,30645.0,0.0,61.857,0.286,0.0,0.0,2023,March,Tuesday
Pakistan,2023-03-15,1577699.0,53.0,30645.0,0.0,65.143,0.286,0.0,0.0,2023,March,Wednesday
Pakistan,2023-03-16,1577784.0,85.0,30645.0,0.0,70.857,0.143,0.0,0.0,2023,March,Thursday
Pakistan,2023-03-17,1577913.0,129.0,30645.0,0.0,82.143,0.143,0.0,0.0,2023,March,Friday
Pakistan,2023-03-18,1578046.0,133.0,30645.0,0.0,90.714,0.143,0.0,0.0,2023,March,Saturday
Pakistan,2023-03-19,1578155.0,109.0,30645.0,0.0,96.143,0.143,0.0,139889819.0,2023,March,Sunday
Pakistan,2023-03-20,1578258.0,103.0,30645.0,0.0,99.857,0.0,0.0,0.0,2023,March,Monday
Pakistan,2023-03-21,1578358.0,100.0,30645.0,0.0,101.714,0.0,0.0,0.0,2023,March,Tuesday
Pakistan,2023-03-22,1578463.0,105.0,30645.0,0.0,109.143,0.0,0.0,0.0,2023,March,Wednesday
Pakistan,2023-03-23,1578599.0,136.0,30646.0,1.0,116.429,0.143,0.0,0.0,2023,March,Thursday
Pakistan,2023-03-24,1578767.0,168.0,30647.0,1.0,122.0,0.286,0.0,0.0,2023,March,Friday
Pakistan,2023-03-25,1578917.0,150.0,30648.0,1.0,124.429,0.429,0.0,0.0,2023,March,Saturday
Pakistan,2023-03-26,1579006.0,89.0,30648.0,0.0,121.571,0.429,0.0,139889819.0,2023,March,Sunday
Pakistan,2023-03-27,1579112.0,106.0,30649.0,1.0,122.0,0.571,0.0,0.0,2023,March,Monday
Pakistan,2023-03-28,1579245.0,133.0,30649.0,0.0,126.714,0.571,0.0,140136610.0,2023,March,Tuesday
Pakistan,2023-03-29,1579295.0,50.0,30649.0,0.0,118.857,0.571,0.0,0.0,2023,March,Wednesday
Pakistan,2023-03-30,1579404.0,109.0,30649.0,0.0,115.0,0.429,0.0,0.0,2023,March,Thursday
Pakistan,2023-03-31,1579519.0,115.0,30649.0,0.0,107.429,0.286,0.0,0.0,2023,March,Friday
Pakistan,2023-04-01,1579617.0,98.0,30649.0,0.0,100.0,0.143,0.0,0.0,2023,April,Saturday
Pakistan,2023-04-02,1579704.0,87.0,30649.0,0.0,99.714,0.143,162543923.0,140136610.0,2023,April,Sunday
Pakistan,2023-04-03,1579759.0,55.0,30649.0,0.0,92.429,0.0,0.0,0.0,2023,April,Monday
Pakistan,2023-04-04,1579814.0,55.0,30649.0,0.0,81.286,0.0,0.0,0.0,2023,April,Tuesday
Pakistan,2023-04-05,1579861.0,47.0,30650.0,1.0,80.857,0.143,0.0,0.0,2023,April,Wednesday
Pakistan,2023-04-06,1579910.0,49.0,30650.0,0.0,72.286,0.143,0.0,0.0,2023,April,Thursday
Pakistan,2023-04-07,1579968.0,58.0,30651.0,1.0,64.143,0.286,0.0,0.0,2023,April,Friday
Pakistan,2023-04-08,1580021.0,53.0,30652.0,1.0,57.714,0.429,0.0,0.0,2023,April,Saturday
Pakistan,2023-04-09,1580068.0,47.0,30652.0,0.0,52.0,0.429,0.0,0.0,2023,April,Sunday
Pakistan,2023-04-10,1580124.0,56.0,30652.0,0.0,52.143,0.429,0.0,0.0,2023,April,Monday
Pakistan,2023-04-11,1580152.0,28.0,30652.0,0.0,48.286,0.429,0.0,0.0,2023,April,Tuesday
Pakistan,2023-04-12,1580189.0,37.0,30652.0,0.0,46.857,0.286,0.0,0.0,2023,April,Wednesday
Pakistan,2023-04-13,1580229.0,40.0,30654.0,2.0,45.571,0.571,0.0,0.0,2023,April,Thursday
Pakistan,2023-04-14,1580257.0,28.0,30654.0,0.0,41.286,0.429,0.0,0.0,2023,April,Friday
Pakistan,2023-04-15,1580327.0,70.0,30654.0,0.0,43.714,0.286,0.0,0.0,2023,April,Saturday
Pakistan,2023-04-16,1580394.0,67.0,30655.0,1.0,46.571,0.429,0.0,0.0,2023,April,Sunday
Pakistan,2023-04-17,1580414.0,20.0,30655.0,0.0,41.429,0.429,0.0,0.0,2023,April,Monday
Pakistan,2023-04-18,1580439.0,25.0,30656.0,1.0,41.0,0.571,165530412.0,140408745.0,2023,April,Tuesday
Pakistan,2023-04-19,1580465.0,26.0,30656.0,0.0,39.429,0.571,0.0,0.0,2023,April,Wednesday
Pakistan,2023-04-20,1580496.0,31.0,30656.0,0.0,38.143,0.286,0.0,0.0,2023,April,Thursday
Pakistan,2023-04-21,1580522.0,26.0,30656.0,0.0,37.857,0.286,0.0,0.0,2023,April,Friday
Pakistan,2023-04-22,1580542.0,20.0,30656.0,0.0,30.714,0.286,0.0,0.0,2023,April,Saturday
Pakistan,2023-04-23,1580564.0,22.0,30656.0,0.0,24.286,0.143,0.0,0.0,2023,April,Sunday
Pakistan,2023-04-24,1580577.0,13.0,30656.0,0.0,23.286,0.143,165531948.0,140412070.0,2023,April,Monday
Pakistan,2023-04-25,1580594.0,17.0,30656.0,0.0,22.143,0.0,0.0,0.0,2023,April,Tuesday
Pakistan,2023-04-26,1580603.0,9.0,30656.0,0.0,19.714,0.0,0.0,0.0,2023,April,Wednesday
Pakistan,2023-04-27,1580610.0,7.0,30656.0,0.0,16.286,0.0,0.0,0.0,2023,April,Thursday
Pakistan,2023-04-28,1580631.0,21.0,30656.0,0.0,15.571,0.0,0.0,0.0,2023,April,Friday
Pakistan,2023-04-29,1580631.0,0.0,30656.0,0.0,12.714,0.0,0.0,0.0,2023,April,Saturday
Pakistan,2023-04-30,1580631.0,0.0,30656.0,0.0,9.571,0.0,0.0,0.0,2023,April,Sunday
Pakistan,2023-05-01,1580631.0,0.0,30656.0,0.0,7.714,0.0,0.0,0.0,2023,May,Monday
Pakistan,2023-05-02,1580631.0,0.0,30656.0,0.0,5.286,0.0,0.0,0.0,2023,May,Tuesday
Pakistan,2023-05-03,1580631.0,0.0,30656.0,0.0,4.0,0.0,165537462.0,140423311.0,2023,May,Wednesday
Pakistan,2023-05-04,1580631.0,0.0,30656.0,0.0,3.0,0.0,0.0,0.0,2023,May,Thursday
Pakistan,2023-05-05,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Friday
Pakistan,2023-05-06,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Saturday
Pakistan,2023-05-07,1580631.0,0.0,30656.0,0.0,0.0,0.0,165538888.0,140425683.0,2023,May,Sunday
Pakistan,2023-05-08,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Monday
Pakistan,2023-05-09,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Tuesday
Pakistan,2023-05-10,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Wednesday
Pakistan,2023-05-11,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Thursday
Pakistan,2023-05-12,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Friday
Pakistan,2023-05-13,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Saturday
Pakistan,2023-05-14,1580631.0,0.0,30656.0,0.0,0.0,0.0,165541439.0,140430759.0,2023,May,Sunday
Pakistan,2023-05-15,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Monday
Pakistan,2023-05-16,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Tuesday
